-0.751347855,-0.751347855,-0.751347855,-0.751347855,-0.751347855,-0.751347855,-0.751347855,-0.751347855,-0.751347855,-0.751347855,-0.751347855,-0.751347855,-0.751347855,-0.751347855,-0.751347855,-0.751347855,-0.751347855,-0.751347855,-0.751347855,-0.751347855
0.32848208,0.32848208,0.32848208,0.32848208,0.32848208,0.32848208,0.32848208,0.32848208,0.32848208,0.32848208,0.32848208,0.207028461,0.323101209,0.323101209,0.323101209,0.323101209,0.180450525,0.180450525,0.180450525,0.180450525
-0.368699548,-0.368699548,-0.368699548,-0.368699548,-0.368699548,-0.368699548,-0.250429824,-0.250429824,-0.250429824,-0.297229195,-0.297229195,-0.297229195,-0.297229195,-0.386338053,-0.386338053,-0.386338053,-0.386338053,-0.386338053,-0.480539347,-0.480539347
-0.260583337,-0.260583337,-0.260583337,-0.477723797,-0.477723797,-0.477723797,-0.477723797,-0.298912312,-0.298912312,-0.035175215,0.397726179,0.397726179,0.397726179,0.406838789,0.406838789,0.406838789,0.406838789,0.406838789,0.406838789,0.406838789
0.08126334,0.08126334,0.08126334,-0.076128225,0.028394776,0.028394776,0.028394776,0.028394776,0.028394776,0.028394776,0.028394776,0.028394776,0.028394776,0.321467449,0.321467449,0.321467449,0.212549947,0.212549947,0.248457898,0.248457898
-0.739753497,-0.692803731,-0.692803731,-0.692803731,-0.692803731,-0.692803731,-0.692803731,-0.692803731,-0.692803731,-0.633928326,-0.633928326,-0.633928326,-0.570097934,-0.570097934,-0.570097934,-0.570097934,-0.570097934,-0.613448801,-0.613448801,-0.509999971
-0.853998547,-0.802472773,-0.802472773,-0.802472773,-0.802472773,-0.802472773,-0.802472773,-0.802472773,-0.802472773,-0.802472773,-0.802472773,-0.747719321,-0.747719321,-0.747719321,-0.747719321,-0.747719321,-0.770329182,-0.770329182,-0.770329182,-0.770329182
-0.780588823,-0.728004582,-0.728004582,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-0.50555798,-0.50555798,-0.50555798,-0.50555798,-0.50555798,-0.50555798,-0.786896014,-0.790102425,-0.790102425,-0.72341469,-0.72341469,-0.72341469,-0.72341469,-0.72341469,-0.72341469,-0.72341469,-0.72341469,-0.72341469,-0.72341469,-1
0.021466631,0.299389876,0.543456537,0.508089123,0.508089123,0.508089123,0.508089123,0.508089123,0.508089123,0.508089123,0.508089123,0.508089123,0.720655437,0.720655437,0.720655437,0.720655437,0.720655437,0.720655437,0.720655437,0.720655437
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.590324797,0.590324797,0.544547258,0.405811286,0.405811286,0.405811286,0.405811286,0.405811286,0.405811286,0.405811286,0.405811286,0.405811286,0.405811286,0.405811286,0.392368254,0.392368254,0.392368254,0.302327084,0.307780873,0.307780873
0.57732637,0.57732637,0.57732637,0.533332475,0.533332475,0.533332475,0.550944439,0.444918916,0.444918916,0.444918916,0.444918916,0.444918916,0.449543877,0.50329034,0.50329034,0.50329034,0.50329034,0.50329034,0.50329034,0.50329034
-0.692366623,-0.692366623,-0.481656618,-0.481656618,-0.466750387,-0.466750387,-0.466750387,-0.466750387,-0.4963677,-0.4963677,-0.4963677,-0.4963677,-0.4963677,-0.4963677,-0.4963677,-0.4963677,-0.508899707,-0.488499968,-0.488499968,-0.471776713
-0.209883151,-0.209883151,-0.209883151,-0.209883151,-0.209883151,-0.335593736,-0.335593736,-0.335593736,-0.335593736,0.004829576,-0.017212355,-0.017212355,-0.017212355,-0.017212355,-0.145765868,0.067352028,0.067352028,0.067352028,0.067352028,0.067352028
0.324691899,0.324691899,0.324691899,0.324691899,0.613636218,0.538126975,0.538126975,0.538126975,0.545685463,0.545685463,0.537219203,0.537219203,0.537219203,0.505319287,0.505319287,0.370562785,0.370562785,0.370562785,0.370562785,0.370562785
-0.270952193,-0.270952193,-0.42061018,-0.42061018,-0.42061018,-0.42061018,0.108621942,0.108621942,0.108621942,-0.173734284,-0.173734284,-0.173734284,0.028988986,-0.411955116,-0.411955116,-0.411955116,-0.411955116,-0.411955116,-0.404576807,-0.404576807
-0.044169317,-0.08475292,-0.08475292,-0.151725782,-0.568456673,-0.410247059,-0.410247059,-0.410247059,-0.410247059,-0.410247059,-0.410247059,-0.421968069,-0.421968069,-0.421968069,-0.421968069,0.039454175,0.137473919,-0.037098348,-0.037098348,-0.037098348
-0.346367583,-0.346367583,-0.346367583,-0.346367583,-0.196862709,-0.196862709,-0.417771072,-0.417771072,-0.417771072,-0.417771072,-0.417771072,-0.417771072,-0.417771072,-0.417771072,-0.417771072,-0.417771072,-0.417771072,-0.417771072,-0.417771072,-0.417771072
0.664605367,0.664605367,0.664605367,0.664605367,0.606141161,0.606141161,0.606141161,0.606141161,0.634550888,0.634550888,0.634550888,0.563443227,0.607119564,0.607119564,0.607119564,0.607119564,0.607119564,0.607119564,0.607119564,0.607119564
0.293767812,0.293767812,0.293767812,0.380543595,0.380543595,0.380543595,0.380543595,0.380543595,0.295086175,0.329203607,0.329203607,0.329203607,0.329203607,0.329203607,0.329203607,0.329203607,0.329203607,0.535343064,0.4886624,0.476847026
0.31602349,0.31602349,0.31602349,0.31602349,0.31602349,0.31602349,0.168977439,0.304245411,0.304245411,0.304245411,0.304245411,0.304245411,0.320033747,0.320033747,0.320033747,0.320033747,0.320033747,0.409471069,0.272895983,0.377704099
0.07585881,0.150248195,-0.265890858,-0.265890858,-0.34768238,-0.438593051,-0.438593051,-0.438593051,-0.438593051,-0.438593051,-0.438593051,-0.438593051,-0.438593051,-0.438593051,-0.438593051,-0.438593051,-0.438593051,-0.346249607,-0.377742838,-0.377742838
-0.691492368,-0.691492368,-0.693485509,-0.693485509,-0.52391881,-0.52391881,-0.41632987,-0.41632987,-0.41632987,-0.411959474,-0.411959474,-0.411959474,-0.411959474,-0.411959474,-0.411959474,-0.411959474,-0.315948133,-0.315948133,-0.315948133,-0.315948133
0.479088953,0.449399574,0.328617515,-0.038983405,-0.038983405,-0.038983405,-0.103694533,-0.103694533,-0.103694533,-0.103694533,-0.103694533,-0.103694533,-0.103694533,-0.103694533,-0.103694533,-0.103694533,-0.103694533,-0.103694533,-0.103694533,0.314017637
-0.73475675,-0.73475675,-0.770491272,-0.770491272,-0.712941493,-0.712941493,-0.712941493,-0.712941493,-0.712941493,-0.712941493,-0.716047472,-0.716047472,-0.716047472,-0.716047472,-0.716047472,-0.716047472,-0.716047472,-0.716047472,-0.716047472,-0.716047472
-0.315061125,-0.315061125,-0.315061125,-0.315061125,-0.315061125,-0.315061125,-0.315061125,-0.315061125,-0.315061125,-0.315061125,-0.315061125,-0.315061125,-0.315061125,-0.315360693,-0.315360693,-0.191739208,-0.191739208,-0.264327504,-0.168583575,0.099485764
0.145184485,0.256494616,0.353812066,0.583951332,0.583951332,0.583951332,0.446476963,0.446476963,0.446476963,0.446476963,0.446476963,0.446476963,0.447691089,0.447691089,0.447691089,0.358755027,0.358755027,0.35354198,0.35354198,0.35354198
-0.456033988,-0.271632267,-0.271632267,-0.397739711,-0.397739711,-0.397739711,-0.397739711,-0.397739711,-0.29422418,-0.29422418,-0.29422418,-0.29422418,-0.29422418,-0.373829684,-0.373829684,-0.257346886,-0.629798265,-0.629798265,-0.509280257,-0.403944195
-0.306473464,-0.364029066,-0.241437475,-0.241437475,-0.440694894,-0.440694894,-0.305983187,-0.305983187,-0.305983187,-0.305983187,-0.305983187,-0.509296739,-0.509296739,-0.509296739,-0.509296739,-0.509296739,-0.509296739,-0.489671709,-0.36016501,-0.36016501
0.615967931,0.431708533,0.431708533,0.453632386,0.453632386,0.339943281,0.339943281,0.339943281,0.339943281,0.339943281,0.339943281,0.339943281,0.339943281,0.35213465,0.35213465,0.35213465,0.255041791,0.178483904,0.136066904,0.262621937
0.361807458,0.361807458,0.361807458,0.361807458,0.361807458,0.220549218,-0.108809145,-0.108809145,-0.108809145,0.115467457,0.115467457,0.115467457,0.115467457,0.115467457,0.115467457,0.115467457,0.24991099,0.24991099,0.24991099,0.24991099
0.668921915,0.668921915,0.668921915,0.677400783,0.677400783,0.677400783,0.677400783,0.677400783,0.677400783,0.677400783,0.612296984,0.612296984,0.612296984,0.612296984,0.612296984,0.612296984,0.612296984,0.612296984,0.612296984,0.612296984
-0.312532667,-0.312532667,-0.312532667,-0.312532667,-0.312532667,-0.312532667,-0.312532667,-0.312532667,-0.312532667,-0.312532667,-0.31566652,-0.31566652,-0.31566652,-0.152736813,0.247787603,0.247787603,-0.080740588,-0.080740588,0.173744489,0.173744489
-0.508380754,-0.508380754,-0.508380754,-0.521961141,-0.521961141,-0.521961141,-0.547831732,-0.547831732,-0.547831732,-0.442399326,-0.442399326,-0.456518777,-0.523197451,-0.523197451,-0.523197451,-0.415863309,-0.337047096,-0.337047096,-0.337047096,-0.244998926
0.630465218,0.630465218,0.630465218,0.630465218,0.630465218,0.630465218,0.630465218,0.630465218,0.56781927,0.56781927,0.54939283,0.54939283,0.54939283,0.54939283,0.507741746,0.507741746,0.507741746,0.507741746,0.507741746,0.507741746
-0.69489953,-0.69489953,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-0.319777208,-0.319777208,-0.319777208,-0.319777208,-0.319777208,-0.319777208,-0.319777208,-0.319777208,-0.319777208,-0.319777208,-0.319777208,-0.208234816,-0.208234816,-0.434182264,-0.434182264,-0.314286548,-0.314286548,-0.314286548,-0.314286548,-0.314286548
0.80521309,0.80521309,0.80521309,0.80521309,0.80521309,0.731419787,0.731419787,0.731419787,0.731419787,0.731419787,0.731419787,0.731419787,1,1,1,1,1,1,1,1
0.426370708,0.435581587,0.435581587,0.470715278,0.470715278,0.470715278,0.470715278,0.699920278,0.699920278,0.699920278,0.699920278,0.699920278,0.699920278,0.699920278,0.578342549,0.578342549,0.578342549,0.537766341,0.537766341,0.537766341
0.505636305,0.505636305,0.46995479,0.46995479,0.46995479,0.46995479,0.46995479,0.46995479,0.733775129,0.733775129,0.733775129,0.733775129,0.733775129,0.733775129,0.733775129,0.733775129,0.733775129,0.733775129,0.733775129,0.733775129
-0.932951981,-0.932951981,-0.932951981,-0.932951981,-0.932951981,-0.932951981,-0.932951981,-0.932951981,-0.932951981,-0.932951981,-0.932951981,-0.932951981,-0.932951981,-0.932951981,-0.932951981,-0.932951981,-0.932951981,-0.932951981,-0.932951981,-0.932951981
0.915076606,0.915076606,0.915076606,0.915076606,0.915076606,0.915076606,0.915076606,0.915076606,0.915076606,0.915076606,0.915076606,0.915076606,0.915076606,0.915076606,0.915076606,0.915076606,0.915076606,0.915076606,0.915076606,0.915076606
0.561951661,0.561951661,0.413628031,0.413628031,0.413628031,0.414627412,0.414627412,0.414627412,0.414627412,0.414627412,0.414627412,0.414627412,0.414627412,0.280723782,0.385639363,0.385639363,0.385639363,0.385639363,0.385639363,0.283161375
-0.207041592,-0.207041592,-0.207041592,-0.207041592,-0.207041592,0.015693078,0.015693078,0.117434792,0.255611703,0.255611703,0.255611703,-0.033664994,-0.033664994,-0.033664994,-0.033664994,0.291161352,0.291161352,0.291161352,0.789048737,0.789048737
0.533058025,0.533058025,0.402104579,0.402104579,0.402104579,0.402104579,0.402104579,0.478724202,0.478724202,0.478724202,0.478724202,0.478724202,0.478724202,0.478724202,0.478724202,0.478724202,0.478724202,0.478724202,0.478724202,0.478724202
